order_id,customer_id,restaurant_name,city,order_datetime,delivery_time_minutes,order_amount,delivery_status
334,2137,Pizza Palace,Delhi,2024-06-09 18:50:00,37.0,648.0,On Time
335,3290,Sushi World,Hyderabad,2024-03-07 18:09:00,20.0,366.0,On Time
336,2168,Taco Street,Delhi,2024-05-07 16:10:00,30.0,1462.0,On Time
337,3600,Burger Town,Chennai,2024-01-18 13:13:00,,1222.0,On Time
338,2696,Pasta Point,Mumbai,2024-01-25 17:25:00,41.0,328.0,On Time
339,3486,Biryani House,Bangalore,2024-02-23 17:46:00,33.0,839.0,On Time
340,4409,Pizza Palace,Delhi,2024-02-27 21:29:00,42.0,1450.0,On Time
341,3455,Sushi World,Bangalore,2024-03-07 16:55:00,49.0,559.0,Late
342,3636,Pizza Palace,Hyderabad,2024-04-13 11:54:00,82.0,742.0,Late
343,4239,Pasta Point,Bangalore,2024-06-22 18:41:00,63.0,1320.0,Late
344,3843,Pizza Palace,Hyderabad,2024-01-24 12:03:00,21.0,727.0,On Time
345,4693,Taco Street,Hyderabad,2024-04-23 17:38:00,51.0,213.0,Late
346,2730,Pasta Point,Delhi,2024-02-01 13:10:00,39.0,514.0,On Time
347,4811,Burger Town,Chennai,2024-06-23 20:23:00,55.0,566.0,Late
348,4238,Pasta Point,Bangalore,2024-03-26 22:53:00,76.0,767.0,Late
349,4604,Pizza Palace,Hyderabad,2024-05-30 16:21:00,55.0,968.0,Late
350,2188,Sushi World,Hyderabad,2024-05-06 20:02:00,28.0,156.0,On Time
351,3689,Pasta Point,Hyderabad,2024-06-03 12:36:00,68.0,1362.0,Late
352,4333,Taco Street,Mumbai,2024-05-09 15:57:00,16.0,942.0,On Time
353,3611,Sushi World,Bangalore,2024-01-17 18:01:00,62.0,403.0,Late
354,4332,Spicy Hub,Bangalore,2024-04-13 08:11:00,65.0,888.0,Late
355,2198,Curry Corner,Hyderabad,2024-06-09 12:20:00,69.0,1171.0,Late
356,3858,Pizza Palace,Bangalore,2024-05-16 17:04:00,26.0,942.0,On Time
357,4167,Taco Street,Bangalore,2024-02-12 08:06:00,83.0,371.0,Late
358,2380,Pasta Point,Mumbai,2024-06-24 17:03:00,15.0,565.0,On Time
359,3417,Pizza Palace,Hyderabad,2024-02-08 21:42:00,73.0,377.0,Late
360,2575,Sushi World,Bangalore,2024-06-18 13:53:00,87.0,,Late
361,3954,Pizza Palace,Chennai,2024-01-26 14:40:00,48.0,1454.0,Late
362,4792,Biryani House,Hyderabad,2024-04-08 19:35:00,60.0,1181.0,Late
363,2165,Biryani House,Bangalore,2024-02-19 21:58:00,73.0,346.0,Late
364,1769,Pasta Point,Mumbai,2024-06-01 12:21:00,,1320.0,Late
365,2190,Biryani House,Chennai,2024-05-31 08:28:00,33.0,1371.0,On Time
366,4774,Taco Street,Delhi,2024-01-13 13:59:00,42.0,1420.0,On Time
367,2342,Sushi World,Delhi,2024-02-29 17:08:00,54.0,925.0,Late
368,2654,Spicy Hub,Chennai,2024-05-14 12:25:00,71.0,1360.0,Late
369,1657,Biryani House,Delhi,2024-02-26 13:11:00,65.0,282.0,Late
370,4040,Taco Street,Chennai,2024-02-05 18:47:00,36.0,994.0,On Time
371,2885,Pasta Point,Bangalore,2024-06-21 17:00:00,82.0,308.0,Late
372,4406,Pizza Palace,Delhi,2024-01-20 22:07:00,22.0,1291.0,On Time
373,1988,Taco Street,Delhi,2024-03-05 14:32:00,74.0,534.0,Late
374,4545,Taco Street,Chennai,2024-01-08 14:51:00,79.0,1305.0,Late
375,4712,Spicy Hub,Bangalore,2024-05-23 09:50:00,50.0,523.0,Late
376,4216,Pasta Point,Bangalore,2024-05-21 22:03:00,85.0,553.0,Late
377,2077,Spicy Hub,Hyderabad,2024-04-24 19:13:00,43.0,,On Time
378,1121,Biryani House,Hyderabad,2024-05-22 10:54:00,79.0,246.0,Late
379,4195,Biryani House,Bangalore,2024-04-01 19:28:00,,1032.0,Late
380,3214,Curry Corner,Chennai,2024-04-07 13:13:00,18.0,536.0,On Time
381,3991,Pasta Point,Mumbai,2024-03-06 10:08:00,86.0,969.0,Late
382,1833,Sushi World,Mumbai,2024-02-01 09:08:00,64.0,926.0,Late
383,2678,Pasta Point,Hyderabad,2024-03-26 11:25:00,53.0,334.0,Late
384,3069,Spicy Hub,Delhi,2024-02-20 12:48:00,49.0,1107.0,Late
385,2299,Sushi World,Mumbai,2024-06-01 18:46:00,39.0,1357.0,On Time
386,2884,Curry Corner,Delhi,2024-03-03 17:41:00,58.0,200.0,Late
387,2962,Sushi World,Delhi,2024-05-04 16:16:00,61.0,881.0,Late
388,1407,Taco Street,Bangalore,2024-05-29 10:40:00,54.0,151.0,Late
389,1481,Pasta Point,Mumbai,2024-02-27 10:03:00,45.0,1250.0,On Time
390,3346,Curry Corner,Mumbai,2024-02-27 13:59:00,83.0,1144.0,Late
391,3324,Pizza Palace,Delhi,2024-03-26 12:45:00,88.0,1024.0,Late
392,3863,Curry Corner,Delhi,2024-02-18 13:02:00,57.0,548.0,Late
393,3369,Curry Corner,Bangalore,2024-06-28 14:28:00,69.0,,Late
394,3162,Pasta Point,Chennai,2024-06-18 18:24:00,30.0,695.0,On Time
395,3319,Curry Corner,Mumbai,2024-03-10 10:20:00,82.0,891.0,Late
396,4239,Burger Town,Mumbai,2024-01-15 22:11:00,83.0,400.0,Late
397,4860,Spicy Hub,Bangalore,2024-02-23 20:53:00,56.0,215.0,Late
398,2459,Sushi World,Bangalore,2024-04-10 12:00:00,55.0,532.0,Late
399,2892,Taco Street,Chennai,2024-01-08 15:00:00,64.0,1200.0,Late
400,3311,Sushi World,Delhi,2024-02-22 11:44:00,20.0,216.0,On Time
401,3297,Pasta Point,Mumbai,2024-02-29 17:45:00,89.0,851.0,Late
402,2485,Burger Town,Delhi,2024-04-17 09:47:00,67.0,649.0,Late
403,3925,Pizza Palace,Mumbai,2024-01-05 11:06:00,31.0,904.0,On Time
404,3486,Pasta Point,Bangalore,2024-04-12 09:09:00,,830.0,Late
405,4838,Biryani House,Bangalore,2024-01-06 10:14:00,81.0,,Late
406,4413,Taco Street,Bangalore,2024-04-18 11:39:00,30.0,210.0,On Time
407,2489,Pasta Point,Chennai,2024-04-25 11:10:00,66.0,,Late
408,2081,Pasta Point,Mumbai,2024-04-03 17:55:00,48.0,1369.0,Late
409,3052,Pasta Point,Bangalore,2024-02-16 16:45:00,34.0,1448.0,On Time
410,4694,Pasta Point,Chennai,2024-04-08 17:44:00,70.0,365.0,Late
411,2900,Spicy Hub,Delhi,2024-02-24 13:22:00,65.0,1465.0,Late
412,2821,Spicy Hub,Chennai,2024-06-16 16:12:00,67.0,1499.0,Late
413,3910,Spicy Hub,Chennai,2024-02-21 11:26:00,63.0,674.0,Late
414,1264,Pasta Point,Hyderabad,2024-05-23 16:40:00,18.0,685.0,On Time
415,2272,Spicy Hub,Delhi,2024-01-13 18:16:00,,323.0,On Time
416,3142,Burger Town,Hyderabad,2024-04-23 20:49:00,50.0,1031.0,Late
417,2886,Sushi World,Mumbai,2024-05-03 16:50:00,49.0,755.0,Late
418,2832,Pasta Point,Chennai,2024-04-15 13:12:00,44.0,757.0,On Time
419,3866,Pizza Palace,Chennai,2024-06-06 12:11:00,77.0,184.0,Late
420,1696,Taco Street,Chennai,2024-05-26 10:28:00,35.0,1063.0,On Time
421,2480,Taco Street,Chennai,2024-05-24 21:20:00,66.0,942.0,Late
422,1740,Pasta Point,Hyderabad,2024-04-29 22:19:00,83.0,,Late
423,3364,Pizza Palace,Mumbai,2024-03-03 12:19:00,55.0,1051.0,Late
424,1773,Pizza Palace,Hyderabad,2024-01-19 22:30:00,68.0,1337.0,Late
425,1118,Burger Town,Chennai,2024-04-01 10:07:00,44.0,1441.0,On Time
426,2769,Burger Town,Mumbai,2024-02-27 12:23:00,70.0,,Late
427,3841,Curry Corner,Delhi,2024-03-30 12:10:00,55.0,553.0,Late
428,3249,Burger Town,Hyderabad,2024-04-26 09:38:00,28.0,1210.0,On Time
429,4845,Spicy Hub,Bangalore,2024-03-02 21:32:00,35.0,679.0,On Time
430,4124,Pasta Point,Delhi,2024-01-23 21:41:00,39.0,1284.0,On Time
431,3364,Sushi World,Delhi,2024-05-06 16:14:00,64.0,637.0,Late
432,4744,Pizza Palace,Chennai,2024-05-16 22:03:00,67.0,374.0,Late
433,2267,Biryani House,Chennai,2024-05-19 14:00:00,,1470.0,Late
434,2117,Burger Town,Delhi,2024-05-08 21:31:00,84.0,1370.0,Late
435,4623,Sushi World,Hyderabad,2024-02-27 13:10:00,62.0,478.0,Late
436,4351,Spicy Hub,Mumbai,2024-05-01 12:29:00,18.0,246.0,On Time
437,4163,Burger Town,Hyderabad,2024-01-01 22:36:00,38.0,1331.0,On Time
438,1812,Burger Town,Hyderabad,2024-02-03 11:18:00,45.0,1190.0,On Time
439,1037,Sushi World,Delhi,2024-04-05 15:50:00,89.0,485.0,Late
440,3460,Taco Street,Hyderabad,2024-05-05 09:35:00,43.0,573.0,On Time
441,1242,Pasta Point,Mumbai,2024-04-27 15:33:00,19.0,,On Time
442,2387,Taco Street,Delhi,2024-02-17 08:06:00,81.0,580.0,Late
443,2998,Biryani House,Hyderabad,2024-03-29 17:59:00,89.0,1047.0,Late
444,4719,Biryani House,Chennai,2024-04-26 08:44:00,67.0,859.0,Late
445,4135,Biryani House,Hyderabad,2024-05-08 10:19:00,78.0,1087.0,Late
446,1854,Spicy Hub,Delhi,2024-01-16 12:52:00,49.0,778.0,Late
447,4946,Burger Town,Delhi,2024-03-09 21:11:00,26.0,160.0,On Time
448,3248,Sushi World,Chennai,2024-01-22 13:31:00,61.0,990.0,Late
449,3354,Biryani House,Delhi,2024-04-02 11:01:00,69.0,688.0,Late
450,2797,Spicy Hub,Bangalore,2024-03-16 14:21:00,83.0,,Late
451,1174,Burger Town,Delhi,2024-06-02 14:40:00,52.0,275.0,Late
452,2712,Taco Street,Hyderabad,2024-05-23 09:47:00,43.0,1104.0,On Time
453,4019,Burger Town,Mumbai,2024-06-27 09:39:00,26.0,271.0,On Time
454,4063,Biryani House,Hyderabad,2024-03-26 09:23:00,33.0,501.0,On Time
455,4041,Pizza Palace,Delhi,2024-01-29 22:49:00,23.0,517.0,On Time
456,3644,Curry Corner,Bangalore,2024-03-09 21:30:00,43.0,541.0,On Time
457,1671,Spicy Hub,Hyderabad,2024-02-16 22:03:00,17.0,1248.0,On Time
458,1693,Sushi World,Mumbai,2024-04-03 09:23:00,44.0,599.0,On Time
459,1547,Pizza Palace,Hyderabad,2024-05-23 20:42:00,72.0,1178.0,Late
460,2880,Burger Town,Chennai,2024-06-24 16:16:00,67.0,1170.0,Late
461,2122,Sushi World,Bangalore,2024-03-25 21:39:00,18.0,1331.0,On Time
462,4297,Pizza Palace,Delhi,2024-02-08 12:18:00,71.0,385.0,Late
463,4986,Pizza Palace,Hyderabad,2024-04-09 18:39:00,68.0,352.0,Late
464,3596,Taco Street,Hyderabad,2024-02-02 15:37:00,42.0,869.0,On Time
465,1272,Taco Street,Hyderabad,2024-04-10 12:54:00,30.0,511.0,On Time
466,4023,Curry Corner,Hyderabad,2024-01-23 20:33:00,27.0,942.0,On Time
467,1783,Taco Street,Mumbai,2024-01-10 18:46:00,86.0,480.0,Late
468,2209,Pizza Palace,Chennai,2024-03-09 12:32:00,70.0,723.0,Late
469,1939,Biryani House,Chennai,2024-04-09 08:05:00,67.0,470.0,Late
470,1451,Spicy Hub,Bangalore,2024-02-03 13:59:00,62.0,406.0,Late
471,3608,Curry Corner,Bangalore,2024-06-28 11:50:00,39.0,525.0,On Time
472,2528,Curry Corner,Mumbai,2024-05-17 22:35:00,80.0,777.0,Late
473,1093,Burger Town,Chennai,2024-05-26 10:12:00,44.0,1348.0,On Time
474,2330,Burger Town,Bangalore,2024-04-05 13:46:00,,478.0,On Time
475,2761,Spicy Hub,Delhi,2024-01-01 09:08:00,37.0,1456.0,On Time
476,3564,Sushi World,Chennai,2024-03-09 15:34:00,43.0,,On Time
477,2888,Taco Street,Hyderabad,2024-01-04 08:33:00,55.0,552.0,Late
478,1953,Taco Street,Chennai,2024-01-16 19:15:00,25.0,957.0,On Time
479,3221,Spicy Hub,Delhi,2024-01-24 16:17:00,35.0,870.0,On Time
480,3742,Curry Corner,Hyderabad,2024-03-20 15:17:00,38.0,727.0,On Time
481,2096,Burger Town,Chennai,2024-01-02 08:37:00,79.0,1373.0,Late
482,2168,Spicy Hub,Hyderabad,2024-05-07 17:49:00,,1206.0,On Time
483,1907,Burger Town,Hyderabad,2024-06-08 19:42:00,68.0,1314.0,Late
484,2687,Spicy Hub,Mumbai,2024-03-24 22:31:00,86.0,192.0,Late
485,3103,Taco Street,Delhi,2024-05-31 16:06:00,48.0,872.0,Late
486,3742,Spicy Hub,Mumbai,2024-05-19 09:22:00,82.0,567.0,Late
487,1633,Pizza Palace,Chennai,2024-06-26 10:22:00,43.0,947.0,On Time
488,3291,Spicy Hub,Hyderabad,2024-06-11 09:45:00,17.0,1449.0,On Time
489,3941,Burger Town,Chennai,2024-05-03 20:17:00,25.0,1255.0,On Time
490,1203,Spicy Hub,Chennai,2024-02-02 21:06:00,22.0,1386.0,On Time
491,4662,Sushi World,Mumbai,2024-06-09 15:41:00,76.0,1081.0,Late
492,1015,Taco Street,Chennai,2024-06-27 09:39:00,47.0,924.0,Late
493,1125,Taco Street,Delhi,2024-06-19 17:23:00,22.0,1370.0,On Time
494,3646,Pizza Palace,Hyderabad,2024-04-10 09:13:00,39.0,926.0,On Time
495,3513,Spicy Hub,Bangalore,2024-01-12 22:49:00,40.0,,On Time
496,3837,Biryani House,Delhi,2024-03-07 08:04:00,40.0,,On Time
497,2901,Sushi World,Bangalore,2024-03-05 14:45:00,31.0,1476.0,On Time
498,4499,Burger Town,Bangalore,2024-06-09 19:53:00,43.0,,On Time
499,4422,Pasta Point,Mumbai,2024-06-16 09:56:00,57.0,186.0,Late
500,2578,Pasta Point,Bangalore,2024-03-14 17:21:00,87.0,1193.0,Late
501,1078,Sushi World,Hyderabad,2024-02-12 12:57:00,19.0,335.0,On Time
502,4572,Taco Street,Mumbai,2024-02-13 12:21:00,64.0,781.0,Late
503,1788,Pizza Palace,Delhi,2024-01-29 10:09:00,70.0,1214.0,Late
504,2402,Burger Town,Delhi,2024-05-20 10:25:00,77.0,,Late
505,3311,Pasta Point,Delhi,2024-01-12 20:14:00,71.0,449.0,Late
506,3352,Spicy Hub,Chennai,2024-04-04 19:37:00,59.0,526.0,Late
507,2511,Spicy Hub,Mumbai,2024-02-15 10:40:00,51.0,384.0,Late
508,3787,Sushi World,Mumbai,2024-05-09 13:41:00,86.0,1030.0,Late
509,1124,Spicy Hub,Mumbai,2024-02-04 21:54:00,50.0,1044.0,Late
510,1617,Pasta Point,Hyderabad,2024-03-21 11:48:00,47.0,1254.0,Late
511,1741,Burger Town,Mumbai,2024-03-30 20:00:00,20.0,176.0,On Time
512,4717,Pasta Point,Hyderabad,2024-01-08 10:13:00,85.0,1194.0,Late
513,1080,Taco Street,Delhi,2024-04-02 09:35:00,59.0,445.0,Late
514,3919,Burger Town,Chennai,2024-06-02 20:30:00,21.0,907.0,On Time
515,2644,Spicy Hub,Bangalore,2024-03-30 10:27:00,79.0,1026.0,Late
516,1174,Sushi World,Chennai,2024-06-10 11:33:00,,1007.0,On Time
517,1675,Spicy Hub,Chennai,2024-04-24 13:34:00,,1345.0,Late
518,4196,Taco Street,Chennai,2024-04-14 11:59:00,75.0,922.0,Late
519,1347,Curry Corner,Bangalore,2024-05-14 15:38:00,33.0,529.0,On Time
520,2912,Spicy Hub,Hyderabad,2024-02-27 10:22:00,46.0,1094.0,Late
521,2390,Pizza Palace,Delhi,2024-04-23 19:45:00,44.0,881.0,On Time
522,2558,Spicy Hub,Bangalore,2024-03-15 10:43:00,79.0,1322.0,Late
523,2438,Taco Street,Delhi,2024-06-05 10:18:00,46.0,669.0,Late
524,3925,Curry Corner,Hyderabad,2024-04-29 15:17:00,71.0,1036.0,Late
525,3890,Pizza Palace,Delhi,2024-06-12 11:14:00,34.0,1338.0,On Time
526,3621,Sushi World,Hyderabad,2024-01-21 08:00:00,44.0,1059.0,On Time
527,1723,Biryani House,Bangalore,2024-06-12 09:24:00,73.0,567.0,Late
528,2275,Pizza Palace,Bangalore,2024-05-17 20:25:00,76.0,522.0,Late
529,1607,Burger Town,Delhi,2024-04-10 21:34:00,81.0,,Late
530,4792,Taco Street,Delhi,2024-05-31 17:56:00,45.0,1166.0,On Time
531,3616,Curry Corner,Chennai,2024-06-25 20:14:00,80.0,1489.0,Late
532,3281,Burger Town,Chennai,2024-04-08 20:03:00,68.0,634.0,Late
533,1357,Burger Town,Delhi,2024-02-05 21:14:00,24.0,368.0,On Time
534,4397,Pasta Point,Chennai,2024-04-05 09:41:00,52.0,398.0,Late
535,2088,Pizza Palace,Delhi,2024-05-31 21:37:00,45.0,423.0,On Time
536,1292,Pizza Palace,Mumbai,2024-05-30 10:44:00,43.0,517.0,On Time
537,2347,Burger Town,Chennai,2024-02-06 13:38:00,39.0,978.0,On Time
538,1990,Taco Street,Delhi,2024-01-12 15:57:00,46.0,346.0,Late
539,4402,Sushi World,Mumbai,2024-04-22 19:53:00,31.0,760.0,On Time
540,3576,Spicy Hub,Chennai,2024-01-13 08:00:00,59.0,751.0,Late
541,3182,Spicy Hub,Bangalore,2024-01-23 16:21:00,63.0,818.0,Late
542,1819,Curry Corner,Delhi,2024-04-08 08:10:00,32.0,859.0,On Time
543,4490,Pizza Palace,Bangalore,2024-04-14 17:45:00,,239.0,Late
544,1129,Spicy Hub,Chennai,2024-01-30 09:37:00,66.0,1487.0,Late
545,2959,Sushi World,Mumbai,2024-01-17 10:36:00,34.0,871.0,On Time
546,4620,Curry Corner,Delhi,2024-04-22 14:50:00,76.0,822.0,Late
547,4833,Biryani House,Mumbai,2024-03-02 16:25:00,27.0,1108.0,On Time
548,3616,Taco Street,Bangalore,2024-03-24 10:50:00,57.0,1269.0,Late
549,4428,Pizza Palace,Delhi,2024-04-21 15:26:00,35.0,1159.0,On Time
550,3569,Spicy Hub,Bangalore,2024-03-26 22:57:00,20.0,439.0,On Time
551,3507,Burger Town,Bangalore,2024-05-20 16:12:00,,1292.0,Late
552,1592,Sushi World,Mumbai,2024-01-19 17:06:00,67.0,198.0,Late
553,3989,Pasta Point,Chennai,2024-06-25 14:07:00,66.0,673.0,Late
554,4673,Sushi World,Bangalore,2024-04-09 11:45:00,83.0,403.0,Late
555,3948,Pizza Palace,Bangalore,2024-05-19 11:50:00,23.0,299.0,On Time
556,2924,Taco Street,Hyderabad,2024-05-26 11:50:00,88.0,461.0,Late
557,2655,Sushi World,Mumbai,2024-03-16 13:22:00,60.0,814.0,Late
558,1613,Biryani House,Bangalore,2024-01-09 11:25:00,89.0,351.0,Late
559,2518,Pizza Palace,Hyderabad,2024-01-28 12:43:00,85.0,934.0,Late
560,1538,Sushi World,Mumbai,2024-05-07 16:54:00,44.0,790.0,On Time
561,1260,Biryani House,Delhi,2024-02-21 19:26:00,57.0,611.0,Late
562,4644,Pasta Point,Chennai,2024-03-23 14:08:00,73.0,554.0,Late
563,4207,Spicy Hub,Mumbai,2024-04-20 15:45:00,,1179.0,Late
564,4998,Pasta Point,Bangalore,2024-05-23 12:37:00,48.0,992.0,Late
565,3656,Taco Street,Hyderabad,2024-04-26 12:46:00,60.0,188.0,Late
566,2684,Pasta Point,Hyderabad,2024-03-09 20:12:00,46.0,1104.0,Late
567,2250,Pizza Palace,Delhi,2024-04-08 18:06:00,30.0,809.0,On Time
568,2812,Sushi World,Hyderabad,2024-05-19 14:10:00,53.0,,Late
569,2842,Spicy Hub,Bangalore,2024-01-25 18:09:00,15.0,1325.0,On Time
570,2870,Taco Street,Mumbai,2024-06-28 20:32:00,71.0,1214.0,Late
571,1227,Spicy Hub,Delhi,2024-05-02 21:38:00,34.0,1292.0,On Time
572,4898,Spicy Hub,Chennai,2024-02-22 19:49:00,56.0,472.0,Late
573,3808,Pasta Point,Chennai,2024-05-30 15:54:00,86.0,955.0,Late
574,3305,Taco Street,Bangalore,2024-05-23 16:02:00,48.0,1406.0,Late
575,2437,Pasta Point,Delhi,2024-02-26 22:40:00,64.0,1211.0,Late
576,3873,Biryani House,Delhi,2024-02-08 21:28:00,25.0,,On Time
577,4291,Biryani House,Bangalore,2024-04-18 09:36:00,57.0,,Late
578,2259,Pizza Palace,Delhi,2024-02-11 10:54:00,24.0,927.0,On Time
579,2043,Pizza Palace,Hyderabad,2024-06-15 19:55:00,22.0,1325.0,On Time
580,3471,Sushi World,Hyderabad,2024-05-21 19:44:00,86.0,517.0,Late
581,3460,Taco Street,Bangalore,2024-05-01 09:15:00,33.0,1244.0,On Time
582,4460,Pasta Point,Bangalore,2024-05-12 17:15:00,79.0,1388.0,Late
583,3392,Pasta Point,Hyderabad,2024-06-11 14:43:00,69.0,364.0,Late
584,3697,Taco Street,Mumbai,2024-03-15 19:49:00,66.0,1069.0,Late
585,3514,Pasta Point,Bangalore,2024-05-25 09:42:00,17.0,1031.0,On Time
586,1188,Taco Street,Hyderabad,2024-03-16 19:48:00,67.0,401.0,Late
587,2640,Burger Town,Mumbai,2024-01-09 21:06:00,58.0,1223.0,Late
588,4439,Burger Town,Mumbai,2024-03-14 22:14:00,62.0,986.0,Late
589,2408,Curry Corner,Hyderabad,2024-05-24 09:37:00,68.0,504.0,Late
590,2966,Burger Town,Hyderabad,2024-01-07 21:05:00,30.0,838.0,On Time
591,4169,Taco Street,Delhi,2024-06-22 21:17:00,44.0,1190.0,On Time
592,4000,Pasta Point,Mumbai,2024-05-20 09:18:00,42.0,1121.0,On Time
593,3317,Burger Town,Chennai,2024-06-16 22:51:00,30.0,1404.0,On Time
594,1664,Sushi World,Delhi,2024-06-18 19:50:00,65.0,1011.0,Late
595,2241,Pizza Palace,Delhi,2024-05-16 20:01:00,47.0,794.0,Late
596,1020,Burger Town,Mumbai,2024-06-26 11:02:00,39.0,1047.0,On Time
597,4343,Curry Corner,Mumbai,2024-01-27 08:45:00,32.0,851.0,On Time
598,3761,Sushi World,Mumbai,2024-05-01 09:53:00,40.0,248.0,On Time
599,2183,Spicy Hub,Bangalore,2024-01-05 10:24:00,20.0,1050.0,On Time
600,2515,Spicy Hub,Hyderabad,2024-01-29 14:35:00,52.0,564.0,Late
601,1428,Biryani House,Hyderabad,2024-06-13 17:53:00,58.0,1254.0,Late
602,3623,Curry Corner,Hyderabad,2024-06-14 08:48:00,81.0,372.0,Late
603,3643,Pizza Palace,Mumbai,2024-03-23 13:27:00,57.0,904.0,Late
604,3632,Taco Street,Delhi,2024-05-15 10:37:00,20.0,1291.0,On Time
605,4643,Spicy Hub,Mumbai,2024-04-18 10:27:00,78.0,264.0,Late
606,4065,Pizza Palace,Mumbai,2024-03-05 11:31:00,,354.0,On Time
607,2889,Burger Town,Delhi,2024-03-26 20:50:00,79.0,590.0,Late
608,1990,Burger Town,Chennai,2024-05-24 11:40:00,52.0,861.0,Late
609,3706,Burger Town,Bangalore,2024-03-11 14:35:00,78.0,524.0,Late
610,4118,Spicy Hub,Chennai,2024-02-14 10:38:00,28.0,1491.0,On Time
611,1222,Spicy Hub,Mumbai,2024-05-11 15:35:00,31.0,916.0,On Time
612,1959,Pizza Palace,Hyderabad,2024-02-05 15:42:00,27.0,537.0,On Time
613,1157,Pizza Palace,Hyderabad,2024-03-10 18:53:00,87.0,1107.0,Late
614,4118,Taco Street,Delhi,2024-06-07 20:22:00,,451.0,On Time
615,3007,Curry Corner,Mumbai,2024-01-19 14:01:00,20.0,988.0,On Time
616,1800,Taco Street,Delhi,2024-04-17 09:09:00,,1066.0,Late
617,1721,Pasta Point,Delhi,2024-06-15 12:05:00,71.0,977.0,Late
618,4604,Burger Town,Bangalore,2024-03-31 13:07:00,67.0,834.0,Late
619,4422,Biryani House,Delhi,2024-03-30 19:14:00,,228.0,Late
620,3366,Sushi World,Mumbai,2024-01-19 17:44:00,18.0,631.0,On Time
621,2254,Sushi World,Bangalore,2024-02-08 11:28:00,48.0,811.0,Late
622,3345,Burger Town,Hyderabad,2024-05-05 20:27:00,80.0,342.0,Late
623,1444,Curry Corner,Bangalore,2024-06-21 17:21:00,77.0,411.0,Late
624,1104,Taco Street,Mumbai,2024-05-20 12:33:00,75.0,744.0,Late
625,2661,Pizza Palace,Chennai,2024-05-05 21:19:00,56.0,1072.0,Late
626,1882,Spicy Hub,Bangalore,2024-02-27 16:32:00,78.0,276.0,Late
627,2322,Biryani House,Chennai,2024-05-27 18:14:00,31.0,1356.0,On Time
628,2091,Curry Corner,Bangalore,2024-03-01 14:06:00,75.0,823.0,Late
629,1537,Pasta Point,Bangalore,2024-05-06 09:23:00,44.0,1333.0,On Time
630,3720,Curry Corner,Delhi,2024-04-14 18:25:00,57.0,,Late
631,2643,Pasta Point,Chennai,2024-06-15 08:49:00,21.0,1283.0,On Time
632,1800,Burger Town,Chennai,2024-01-01 09:09:00,87.0,229.0,Late
633,3864,Biryani House,Bangalore,2024-05-10 10:14:00,,1398.0,Late
634,4667,Pizza Palace,Mumbai,2024-04-01 18:36:00,37.0,975.0,On Time
635,2064,Sushi World,Mumbai,2024-04-22 09:58:00,50.0,1400.0,Late
636,4271,Pasta Point,Chennai,2024-06-01 18:23:00,28.0,556.0,On Time
637,2571,Sushi World,Delhi,2024-02-25 10:10:00,34.0,623.0,On Time
638,4015,Taco Street,Delhi,2024-06-09 17:39:00,70.0,1347.0,Late
639,3910,Biryani House,Mumbai,2024-06-14 22:20:00,46.0,540.0,Late
640,4446,Pasta Point,Delhi,2024-04-26 18:39:00,39.0,1278.0,On Time
641,2429,Taco Street,Bangalore,2024-05-13 18:37:00,63.0,,Late
642,4305,Sushi World,Bangalore,2024-02-27 22:14:00,71.0,156.0,Late
643,2531,Curry Corner,Chennai,2024-02-13 19:14:00,,676.0,On Time
644,1241,Taco Street,Hyderabad,2024-06-21 21:36:00,,274.0,On Time
645,3990,Biryani House,Mumbai,2024-06-08 19:44:00,60.0,1003.0,Late
646,2362,Spicy Hub,Mumbai,2024-06-21 16:13:00,59.0,459.0,Late
647,3067,Pizza Palace,Hyderabad,2024-03-01 11:42:00,,756.0,On Time
648,2878,Spicy Hub,Delhi,2024-02-16 19:51:00,28.0,582.0,On Time
649,4735,Sushi World,Bangalore,2024-05-28 16:20:00,62.0,967.0,Late
650,3941,Spicy Hub,Bangalore,2024-03-20 18:43:00,29.0,408.0,On Time
651,4242,Curry Corner,Mumbai,2024-04-27 10:19:00,65.0,597.0,Late
652,4287,Burger Town,Mumbai,2024-06-12 19:32:00,68.0,396.0,Late
653,2891,Spicy Hub,Delhi,2024-05-26 08:02:00,25.0,707.0,On Time
654,3888,Taco Street,Delhi,2024-01-20 18:39:00,,1032.0,Late
655,3791,Spicy Hub,Mumbai,2024-05-25 12:22:00,42.0,1210.0,On Time
656,2039,Spicy Hub,Delhi,2024-02-16 17:43:00,69.0,1233.0,Late
657,4354,Taco Street,Hyderabad,2024-02-18 17:46:00,83.0,581.0,Late
658,1300,Biryani House,Bangalore,2024-01-14 21:22:00,86.0,563.0,Late
659,1164,Sushi World,Mumbai,2024-05-22 09:26:00,40.0,1389.0,On Time
660,3828,Spicy Hub,Hyderabad,2024-06-07 11:34:00,84.0,960.0,Late
661,4762,Pizza Palace,Hyderabad,2024-01-01 09:24:00,46.0,287.0,Late
662,2281,Curry Corner,Chennai,2024-04-26 09:31:00,62.0,1125.0,Late
663,2611,Pizza Palace,Mumbai,2024-02-23 20:21:00,26.0,1175.0,On Time
664,4688,Pizza Palace,Chennai,2024-04-27 10:07:00,84.0,,Late
665,3400,Sushi World,Hyderabad,2024-01-03 12:55:00,75.0,1399.0,Late
